href,title,price,zalog,predoplata,komissiyaarea,floor,totalArea,kitchenArea,livingArea,roomsCount,hasAirConditioner,hasDishwasher,hasFridge,hasFurniture,hasInternet,hasKitchenFurniture,hasTv,hasWashingMachine,hasBalcony,ceilingHeightM,routesList,windowsDirection,ceilingHeightM,index,komissiya
https://m2.ru/moskva/nedvizhimost/arenda-4-komnatnoi-kvartiri-115-m-9-25-etazh-4321854e-9fda-41b0-84a3-24e9e0eef2ec/,"Аренда 4-комнатной квартиры 115 м², 9/25 этаж",85000,,,,9,115,30,76 м²,4,true,true,true,true,true,true,null,true,true,,"{""timeMinutes"":19,""transportType"":""FOOT"",""station"":{""id"":64,""name"":""Речной вокзал"",""allRoutesColorsList"":[""#4baf4f""]}},{""timeMinutes"":22,""transportType"":""FOOT"",""station"":{""id"":62,""name"":""Беломорская"",""allRoutesColorsList"":[""#4baf4f""]}},{""timeMinutes"":28,""transportType"":""FOOT"",""station"":{""id"":65,""name"":""Водный стадион"",""allRoutesColorsList"":[""#4baf4f""]}",BOTH,,532.0,
https://m2.ru/moskva/nedvizhimost/arenda-1-komnatnoi-kvartiri-36-m-5-12-etazh-b4df16f6-ad70-4c56-a804-1658e9ae241a/,"Аренда 1-комнатной квартиры 36 м², 5/12 этаж",32000,32 000 ₽,32 000 ₽,,5,36,10,19 м²,1,false,false,true,true,true,true,true,true,true,"2,64","{""timeMinutes"":13,""transportType"":""FOOT"",""station"":{""id"":169360,""name"":""Окская"",""allRoutesColorsList"":[""#d68ab1""]}},{""timeMinutes"":18,""transportType"":""FOOT"",""station"":{""id"":224,""name"":""Рязанский проспект"",""allRoutesColorsList"":[""#943f90""]}},{""timeMinutes"":23,""transportType"":""FOOT"",""station"":{""id"":169377,""name"":""Стахановская"",""allRoutesColorsList"":[""#d68ab1""]}",REAR,"2,64",533.0,"50%, владельцу 50%"
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-60-2-m-16-20-etazh-604761a8-06a2-44bf-b977-052296edaf1b/,"Аренда 2-комнатной квартиры 60,2 м², 16/20 этаж",65000,,,,16,60.20000076293945,10.699999809265137,"32,3 м²",2,true,true,true,true,true,null,null,true,true,"2,8","{""timeMinutes"":17,""transportType"":""FOOT"",""station"":{""id"":235,""name"":""Рассказовка"",""allRoutesColorsList"":[""#FBCD24""]}},{""timeMinutes"":30,""transportType"":""FOOT"",""station"":{""id"":169321,""name"":""Пыхтино (2023)"",""allRoutesColorsList"":[""#FBCD24""]}},{""timeMinutes"":25,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":238,""name"":""Новопеределкино"",""allRoutesColorsList"":[""#FBCD24""]}",REAR,"2,8",534.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-58-m-2-18-etazh-03c0511a-4178-4652-ab1d-af449a8eaa30/,"Аренда 2-комнатной квартиры 58 м², 2/18 этаж",90000,,90 000 ₽,,2,58,12,40 м²,2,null,true,true,true,true,true,null,true,null,3,"{""timeMinutes"":29,""transportType"":""FOOT"",""station"":{""id"":169304,""name"":""Корабельная (2022)"",""allRoutesColorsList"":[""#89cdcf""]}},{""timeMinutes"":30,""transportType"":""FOOT"",""station"":{""id"":169367,""name"":""Кленовый бульвар (2022)"",""allRoutesColorsList"":[""#89cdcf""]}},{""timeMinutes"":27,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":84,""name"":""Коломенская"",""allRoutesColorsList"":[""#4baf4f""]}",REAR,3,535.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-113-m-12-25-etazh-f91592cf-fbd1-4aa9-a9e8-17c4282edeb6/,"Аренда 3-комнатной квартиры 113 м², 12/25 этаж",120000,120 000 ₽,120 000 ₽,,12,113,8,70 м²,3,true,true,false,true,true,false,true,true,true,3,"{""timeMinutes"":14,""transportType"":""FOOT"",""station"":{""id"":169329,""name"":""Зюзино"",""allRoutesColorsList"":[""#89cdcf""]}},{""timeMinutes"":18,""transportType"":""FOOT"",""station"":{""id"":188,""name"":""Новые Черёмушки"",""allRoutesColorsList"":[""#EA7D27""]}},{""timeMinutes"":27,""transportType"":""FOOT"",""station"":{""id"":186,""name"":""Профсоюзная"",""allRoutesColorsList"":[""#EA7D27""]}",BOTH,3,536.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-85-m-18-22-etazh-0273b59f-31c3-47a5-b287-40f8a81bc2cc/,"Аренда 2-комнатной квартиры 85 м², 18/22 этаж",156000,156 000 ₽,156 000 ₽,,18,85,21,49 м²,2,null,null,true,true,null,true,true,true,true,3,"{""timeMinutes"":14,""transportType"":""FOOT"",""station"":{""id"":169285,""name"":""Давыдково"",""allRoutesColorsList"":[""#89cdcf""]}},{""timeMinutes"":19,""transportType"":""FOOT"",""station"":{""id"":118,""name"":""Славянский бульвар"",""allRoutesColorsList"":[""#0572b9"",""#F7A600""]}},{""timeMinutes"":21,""transportType"":""FOOT"",""station"":{""id"":169296,""name"":""Кунцевская"",""allRoutesColorsList"":[""#F7A600""]}",BOTH,3,537.0,
https://m2.ru/moskva/nedvizhimost/arenda-mnogokomnatnoi-kvartiri-215-m-6-8-etazh-211743c4-39aa-4412-a8c4-52693f797669/,"Аренда многокомнатной квартиры 215 м², 6/8 этаж",270000,,270 000 ₽,,6,215,20,150 м²,6,null,true,true,true,true,true,null,true,null,3,"{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":24,""name"":""Охотный Ряд"",""allRoutesColorsList"":[""#DD201C"",""#4baf4f""]}},{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":75,""name"":""Тверская"",""allRoutesColorsList"":[""#4baf4f"",""#943f90"",""#adacac""]}},{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":126,""name"":""Арбатская"",""allRoutesColorsList"":[""#41BCEF""]}",REAR,3,538.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-39-m-8-11-etazh-f15ef070-5cc6-4564-a68c-662ad6fef781/,"Аренда 2-комнатной квартиры 39 м², 8/11 этаж",64999,,64 999 ₽,,8,39,8,22 м²,2,null,null,true,true,true,true,null,true,null,"3,1","{""timeMinutes"":20,""transportType"":""FOOT"",""station"":{""id"":6474,""name"":""ЗИЛ"",""allRoutesColorsList"":[""#d14a43""]}},{""timeMinutes"":28,""transportType"":""FOOT"",""station"":{""id"":284,""name"":""Тульская"",""allRoutesColorsList"":[""#adacac""]}},{""timeMinutes"":30,""transportType"":""FOOT"",""station"":{""id"":80,""name"":""Автозаводская"",""allRoutesColorsList"":[""#4baf4f""]}",FRONT,"3,1",539.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-65-m-11-21-etazh-dcbadcd0-c684-4d6a-8f72-1c9cced36877/,"Аренда 3-комнатной квартиры 65 м², 11/21 этаж",120000,120 000 ₽,120 000 ₽,,11,65,10,40 м²,3,null,null,true,true,null,true,true,true,null,3,"{""timeMinutes"":18,""transportType"":""FOOT"",""station"":{""id"":189,""name"":""Калужская"",""allRoutesColorsList"":[""#EA7D27"",""#89cdcf""]}},{""timeMinutes"":20,""transportType"":""FOOT"",""station"":{""id"":191,""name"":""Беляево"",""allRoutesColorsList"":[""#EA7D27""]}},{""timeMinutes"":21,""transportType"":""FOOT"",""station"":{""id"":427507,""name"":""Воронцовская"",""allRoutesColorsList"":[""#89cdcf"",""#EA7D27""]}",FRONT,3,540.0,"50%, владельцу 50%"
https://m2.ru/moskva/nedvizhimost/arenda-1-komnatnoi-kvartiri-40-m-10-16-etazh-a0f44e5d-f85b-49ad-94ba-1faa7bb99fa0/,"Аренда 1-комнатной квартиры 40 м², 10/16 этаж",47000,,47 000 ₽,,10,40,9,19 м²,1,true,null,true,true,true,true,null,true,true,"2,8","{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":169330,""name"":""Рабочий посёлок"",""allRoutesColorsList"":[""#F7A600""]}},{""timeMinutes"":17,""transportType"":""FOOT"",""station"":{""id"":114,""name"":""Молодёжная"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":25,""transportType"":""FOOT"",""station"":{""id"":117,""name"":""Кунцевская"",""allRoutesColorsList"":[""#0572b9"",""#41BCEF"",""#89cdcf""]}",REAR,"2,8",541.0,
https://m2.ru/moskva/nedvizhimost/arenda-1-komnatnoi-kvartiri-40-m-23-27-etazh-53407f7f-902e-4883-adf3-c2ff6b212490/,"Аренда 1-комнатной квартиры 40 м², 23/27 этаж",45000,,45 000 ₽,,23,40,10,22 м²,1,null,null,true,true,true,true,null,true,true,26,"{""timeMinutes"":16,""transportType"":""FOOT"",""station"":{""id"":110,""name"":""Строгино"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":28,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":208,""name"":""Щукинская"",""allRoutesColorsList"":[""#943f90""]}},{""timeMinutes"":30,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":106,""name"":""Волоколамская"",""allRoutesColorsList"":[""#0572b9""]}",REAR,26,542.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-75-m-11-16-etazh-df372443-4d7e-4086-98a1-57639b6dee12/,"Аренда 3-комнатной квартиры 75 м², 11/16 этаж",58000,,58 000 ₽,,11,75,10.300000190734863,"46,1 м²",3,null,null,true,true,true,true,null,true,true,"2,75","{""timeMinutes"":17,""transportType"":""FOOT"",""station"":{""id"":41,""name"":""Юго-Западная"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":18,""transportType"":""FOOT"",""station"":{""id"":43,""name"":""Тропарёво"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":22,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":169313,""name"":""Новаторская"",""allRoutesColorsList"":[""#89cdcf""]}",BOTH,"2,75",543.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-45-m-1-5-etazh-f7eea9b1-ce96-4cd5-a263-aa480a2c7598/,"Аренда 2-комнатной квартиры 45 м², 1/5 этаж",60000,,60 000 ₽,,1,45,10,25 м²,2,null,null,true,true,true,true,null,true,null,"2,48","{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":169325,""name"":""Гражданская"",""allRoutesColorsList"":[""#E94282""]}},{""timeMinutes"":17,""transportType"":""FOOT"",""station"":{""id"":169333,""name"":""Дмитровская"",""allRoutesColorsList"":[""#E94282""]}},{""timeMinutes"":18,""transportType"":""FOOT"",""station"":{""id"":337,""name"":""Петровский парк"",""allRoutesColorsList"":[""#89cdcf"",""#4baf4f""]}",REAR,"2,48",544.0,
https://m2.ru/moskva/nedvizhimost/arenda-1-komnatnoi-kvartiri-30-m-5-5-etazh-d4a28120-5563-40db-baa6-106dc63c8db3/,"Аренда 1-комнатной квартиры 30 м², 5/5 этаж",32000,,,,5,30,6,15 м²,1,null,null,true,true,true,true,null,true,true,"2,64","{""timeMinutes"":17,""transportType"":""FOOT"",""station"":{""id"":169360,""name"":""Окская"",""allRoutesColorsList"":[""#d68ab1""]}},{""timeMinutes"":21,""transportType"":""FOOT"",""station"":{""id"":224,""name"":""Рязанский проспект"",""allRoutesColorsList"":[""#943f90""]}},{""timeMinutes"":23,""transportType"":""FOOT"",""station"":{""id"":169377,""name"":""Стахановская"",""allRoutesColorsList"":[""#d68ab1""]}",REAR,"2,64",545.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-41-m-8-24-etazh-866509de-8c5f-417c-81ca-d45348a7aa0d/,"Аренда 2-комнатной квартиры 41 м², 8/24 этаж",50000,,,,8,41,8,32 м²,2,true,true,true,true,true,null,null,true,null,265,"{""timeMinutes"":11,""transportType"":""FOOT"",""station"":{""id"":169312,""name"":""Яхромская (2023)"",""allRoutesColorsList"":[""#BED12E""]}},{""timeMinutes"":26,""transportType"":""FOOT"",""station"":{""id"":301,""name"":""Селигерская"",""allRoutesColorsList"":[""#BED12E""]}},{""timeMinutes"":27,""transportType"":""FOOT"",""station"":{""id"":169322,""name"":""Бескудниково"",""allRoutesColorsList"":[""#F7A600""]}",REAR,265,546.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-44-m-3-9-etazh-07283f0e-57d1-4c0c-8bee-9bdf6b966c96/,"Аренда 2-комнатной квартиры 44 м², 3/9 этаж",45000,,45 000 ₽,,3,44,10,28 м²,2,null,null,true,true,true,true,null,true,null,"2,64","{""timeMinutes"":13,""transportType"":""FOOT"",""station"":{""id"":293,""name"":""Южная"",""allRoutesColorsList"":[""#adacac""]}},{""timeMinutes"":21,""transportType"":""FOOT"",""station"":{""id"":291,""name"":""Чертановская"",""allRoutesColorsList"":[""#adacac""]}},{""timeMinutes"":24,""transportType"":""FOOT"",""station"":{""id"":294,""name"":""Пражская"",""allRoutesColorsList"":[""#adacac""]}",REAR,"2,64",547.0,
,,,,,,,,,,,,,,,,,,,,,,,,548.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-67-m-13-17-etazh-62cb8e0a-1ca2-4f96-8f44-493445e0c82e/,"Аренда 2-комнатной квартиры 67 м², 13/17 этаж",55000,,,,13,67,13,39 м²,2,null,null,true,true,true,true,null,true,true,"2,6","{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":138,""name"":""Щёлковская"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":21,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":137,""name"":""Первомайская"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":22,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":136,""name"":""Измайловская"",""allRoutesColorsList"":[""#0572b9""]}",REAR,"2,6",549.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-60-m-6-20-etazh-736fa2fc-a226-4ea4-acab-ad464b710cc8/,"Аренда 2-комнатной квартиры 60 м², 6/20 этаж",40000,,40 000 ₽,,6,60,11,38 м²,2,null,null,true,true,null,true,null,true,null,"2,8","{""timeMinutes"":17,""transportType"":""FOOT"",""station"":{""id"":235,""name"":""Рассказовка"",""allRoutesColorsList"":[""#FBCD24""]}},{""timeMinutes"":30,""transportType"":""FOOT"",""station"":{""id"":169321,""name"":""Пыхтино (2023)"",""allRoutesColorsList"":[""#FBCD24""]}},{""timeMinutes"":25,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":238,""name"":""Новопеределкино"",""allRoutesColorsList"":[""#FBCD24""]}",REAR,"2,8",550.0,
https://m2.ru/moskva/nedvizhimost/arenda-1-komnatnoi-kvartiri-40-m-3-14-etazh-3ec1c11c-e131-4755-a76d-36efa3ea1d05/,"Аренда 1-комнатной квартиры 40 м², 3/14 этаж",36000,,36 000 ₽,,3,40,9,20 м²,1,null,null,true,true,true,true,null,true,true,"2,65","{""timeMinutes"":17,""transportType"":""FOOT"",""station"":{""id"":262,""name"":""Новокосино"",""allRoutesColorsList"":[""#FBCD24""]}},{""timeMinutes"":25,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":261,""name"":""Новогиреево"",""allRoutesColorsList"":[""#FBCD24""]}},{""timeMinutes"":27,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":259,""name"":""Перово"",""allRoutesColorsList"":[""#FBCD24""]}",FRONT,"2,65",551.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-56-1-m-10-33-etazh-59e69bde-d827-4772-b31f-7d0d3874fb94/,"Аренда 2-комнатной квартиры 56,1 м², 10/33 этаж",65000,,,,10,56.099998474121094,19.299999237060547,"25,8 м²",2,null,null,true,true,true,true,null,true,true,3,"{""timeMinutes"":12,""transportType"":""FOOT"",""station"":{""id"":344,""name"":""Улица Скобелевская"",""allRoutesColorsList"":[""#bac8e8""]}},{""timeMinutes"":21,""transportType"":""FOOT"",""station"":{""id"":346,""name"":""Бульвар Адмирала Ушакова"",""allRoutesColorsList"":[""#bac8e8""]}},{""timeMinutes"":26,""transportType"":""FOOT"",""station"":{""id"":343,""name"":""Улица Старокачаловская"",""allRoutesColorsList"":[""#bac8e8"",""#adacac""]}",REAR,3,552.0,
https://m2.ru/moskva/nedvizhimost/arenda-4-komnatnoi-kvartiri-150-m-5-30-etazh-7131d25a-bda0-4682-9831-8cb935792e7c/,"Аренда 4-комнатной квартиры 150 м², 5/30 этаж",200000,,,,5,150,10,115 м²,4,null,null,true,true,null,null,null,true,null,"3,2","{""timeMinutes"":14,""transportType"":""FOOT"",""station"":{""id"":578220,""name"":""Щукинская"",""allRoutesColorsList"":[""#E94282""]}},{""timeMinutes"":16,""transportType"":""FOOT"",""station"":{""id"":208,""name"":""Щукинская"",""allRoutesColorsList"":[""#943f90""]}},{""timeMinutes"":24,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":210,""name"":""Октябрьское Поле"",""allRoutesColorsList"":[""#943f90"",""#d14a43""]}",BOTH,"3,2",553.0,
https://m2.ru/moskva/nedvizhimost/arenda-2-komnatnoi-kvartiri-45-m-5-5-etazh-3ec29257-1e06-4355-a210-8b135e94e945/,"Аренда 2-комнатной квартиры 45 м², 5/5 этаж",43000,,,,5,45,6,30 м²,2,null,null,true,true,true,true,null,true,true,"2,6","{""timeMinutes"":15,""transportType"":""FOOT"",""station"":{""id"":138,""name"":""Щёлковская"",""allRoutesColorsList"":[""#0572b9""]}},{""timeMinutes"":23,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":9,""name"":""Черкизовская"",""allRoutesColorsList"":[""#DD201C"",""#d14a43""]}},{""timeMinutes"":24,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":137,""name"":""Первомайская"",""allRoutesColorsList"":[""#0572b9""]}",REAR,"2,6",554.0,
https://m2.ru/moskva/nedvizhimost/arenda-4-komnatnoi-kvartiri-201-m-13-30-etazh-d8b3876a-5d0a-46ad-902c-eff0ff4f6a98/,"Аренда 4-комнатной квартиры 201 м², 13/30 этаж",290000,290 000 ₽,290 000 ₽,,13,201,20,113 м²,4,true,true,true,true,true,true,true,true,true,"3,2","{""timeMinutes"":14,""transportType"":""FOOT"",""station"":{""id"":578220,""name"":""Щукинская"",""allRoutesColorsList"":[""#E94282""]}},{""timeMinutes"":15,""transportType"":""FOOT"",""station"":{""id"":208,""name"":""Щукинская"",""allRoutesColorsList"":[""#943f90""]}},{""timeMinutes"":23,""transportType"":""PUBLIC_TRANSPORT"",""station"":{""id"":210,""name"":""Октябрьское Поле"",""allRoutesColorsList"":[""#943f90"",""#d14a43""]}",BOTH,"3,2",555.0,
https://m2.ru/moskva/nedvizhimost/arenda-kvartiri-studii-17-4-m-2-4-etazh-f8a07a7c-74e5-4d56-865d-99ac3711ecaa/,"Аренда квартиры-студии 17,4 м², 2/4 этаж",40000,,40 000 ₽,,2,17.399999618530273,35,"14,3 м²",null,false,false,true,true,false,false,null,true,null,"3,3","{""timeMinutes"":13,""transportType"":""FOOT"",""station"":{""id"":169372,""name"":""Трикотажная"",""allRoutesColorsList"":[""#E94282""]}},{""timeMinutes"":22,""transportType"":""FOOT"",""station"":{""id"":205,""name"":""Тушинская"",""allRoutesColorsList"":[""#943f90""]}},{""timeMinutes"":25,""transportType"":""FOOT"",""station"":{""id"":169309,""name"":""Тушинская"",""allRoutesColorsList"":[""#E94282""]}",REAR,"3,3",556.0,
https://m2.ru/moskva/nedvizhimost/arenda-3-komnatnoi-kvartiri-128-m-3-18-etazh-fee8d204-4337-4836-ae48-48a223902cb1/,"Аренда 3-комнатной квартиры 128 м², 3/18 этаж",170000,170 000 ₽,170 000 ₽,,3,128,46,47 м²,3,true,true,true,true,true,true,true,true,true,"2,8","{""timeMinutes"":20,""transportType"":""FOOT"",""station"":{""id"":36,""name"":""Университет"",""allRoutesColorsList"":[""#DD201C""]}},{""timeMinutes"":20,""transportType"":""FOOT"",""station"":{""id"":184,""name"":""Академическая"",""allRoutesColorsList"":[""#EA7D27""]}},{""timeMinutes"":22,""transportType"":""FOOT"",""station"":{""id"":186,""name"":""Профсоюзная"",""allRoutesColorsList"":[""#EA7D27""]}",REAR,"2,8",557.0,
